Driver,Nationality,Seasons,Championships,Race_Entries,Race_Starts,Pole_Positions,Race_Wins,Podiums,Fastest_Laps,Points,Active,Championship Years,Decade,Pole_Rate,Start_Rate,Win_Rate,Podium_Rate,FastLap_Rate,Points_Per_Entry,Years_Active,Champion,Championship_Experience,Wins_Per_Season,Podiums_Per_Season,Points_Per_Season,Win_Efficiency,Podium_Efficiency,Pole_Conversion,Nationality_Encoded
Gino Bianco,Brazil,[1952],0.0,-0.4821852076881664,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Hans Binder,Austria,"[1976, 1977, 1978]",0.0,-0.27753085300259506,13.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,2
Clemente Biondetti,Italy,[1950],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Pablo Birger,Argentina,"[1953, 1955]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Art Bisch,United States,[1958],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Harry Blanchard,United States,[1959],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Michael Bleekemolen,Netherlands,"[1977, 1978]",0.0,-0.4635802663531145,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.2,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,29
Alex Blignaut,South Africa,[1965],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,37
Trevor Blokdyk,South Africa,"[1963, 1965]",0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.5,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Mark Blundell,United Kingdom,"[1991, 1993, 1994, 1995]",0.0,0.615506331079898,61.0,0.0,-0.19230290088106675,-0.05247404938899112,0.0,-0.08972189698911508,0,,1990,0.0,0.9682539682539684,0.0,0.0476190476190476,0.0,0.5079365079365079,0.09579372352539954,0,Non-Champion,0.0,0.75,8.0,0.0,0.049,0.0,42
Raul Boesel,Brazil,"[1982, 1983]",0.0,0.0015432670231840541,23.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.7666666666666667,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Menato Boffa,Italy,[1961],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,21
Bob Bondurant,United States,"[1965, 1966]",0.0,-0.3891605010129067,9.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1970,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,43
Felice Bonetto,Italy,"[1950, 1951, 1952, 1953]",0.0,-0.25892591166754314,15.0,0.0,-0.19230290088106675,-0.12180049515709508,0.0,-0.14427103926668866,0,,1950,0.0,0.9375,0.0,0.125,0.0,1.09375,0.09579372352539954,0,Non-Champion,0.0,0.5,4.38,0.0,0.133,0.0,21
Jo Bonnier,Sweden,"[1956, 1957, 1958, 1959, 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971]",0.0,1.4527286911572355,104.0,1.0,-0.0381764761675248,-0.19112694092519905,0.0,-0.0633878283033899,0,,1960,0.0092592592592592,0.9629629629629628,0.0092592592592592,0.0092592592592592,0.0,0.3611111111111111,3.5246164872386716,0,Non-Champion,0.06,0.06,2.44,0.01,0.01,1.0,39
Roberto Bonomi,Argentina,[1960],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Juan Manuel Bordeu,Argentina,[1961],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,0
Slim Borgudd,Sweden,"[1981, 1982]",0.0,-0.27753085300259506,10.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1980,0.0,0.6666666666666666,0.0,0.0,0.0,0.0666666666666666,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,39
Luki Botha,South Africa,[1967],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Valtteri Bottas,Finland,"[2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",0.0,3.2015931766521177,201.0,20.0,1.3489613462543526,4.384418479769662,19.0,6.527653362752397,1,,2020,0.099009900990099,0.995049504950495,0.0495049504950495,0.3316831683168317,0.094059405940594,8.866336633663366,1.8102051053820356,0,Non-Champion,1.0,6.7,179.1,0.05,0.333,0.5,14
Jean-Christophe Boullion,France,[1995],0.0,-0.35195061834280283,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,2000,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,-0.7614119674029185,0,Non-Champion,0.0,0.0,3.0,0.0,0.0,0.0,15
Sébastien Bourdais,France,"[2008, 2009]",0.0,-0.054271556981971766,27.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.1875341521075229,0,,2010,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,-0.4756767370934792,0,Non-Champion,0.0,0.0,3.0,0.0,0.0,0.0,15
Thierry Boutsen,Belgium,"[1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993]",0.0,2.494605405920144,163.0,1.0,0.2700763732595591,0.7794432998282564,1.0,0.2864790842355303,0,,1990,0.0060975609756097,0.9939024390243902,0.0182926829268292,0.0914634146341463,0.0060975609756097,0.8048780487804879,2.0959403356914748,0,Non-Champion,0.27,1.36,12.0,0.018,0.092,3.0,3
Johnny Boyd,United States,"[1955, 1956, 1957, 1958, 1959, 1960]",0.0,-0.44497532501806253,6.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.19505817173201578,0,,1960,0.0,1.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.6672641841442782,0,Non-Champion,0.0,0.17,0.67,0.0,0.167,0.0,43
David Brabham,Australia,"[1990, 1994]",0.0,0.0015432670231840541,24.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.8,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,1
Gary Brabham,Australia,[1990],0.0,-0.5193950903582703,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,1
Jack Brabham,Australia,"[1955, 1956, 1957, 1958, 1959, 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970]",3.0,1.8248275178582742,126.0,13.0,1.9654670451085203,1.8886664321179198,12.0,0.7416822715173512,0,"[1959, 1960, 1966]",1960,0.1015625,0.984375,0.109375,0.2421875,0.09375,1.9765625,3.5246164872386716,1,Champion,0.88,1.94,15.81,0.111,0.246,1.08,1
Bill Brack,Canada,"[1968, 1969, 1972]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,6
Ernesto Brambilla,Italy,"[1963, 1969]",0.0,-0.5193950903582703,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,,,0.0,21
Vittorio Brambilla,Italy,"[1974, 1975, 1976, 1977, 1978, 1979, 1980]",0.0,0.9131853924407292,74.0,1.0,-0.0381764761675248,-0.19112694092519905,1.0,-0.15179505889118156,0,,1980,0.0126582278481012,0.9367088607594936,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.1962025316455696,0.9529994144537176,0,Non-Champion,0.14,0.14,2.21,0.014,0.014,1.0,21
Toni Branca,Switzerland,"[1950, 1951]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
Gianfranco Brancatelli,Italy,[1979],0.0,-0.5007901490232184,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,21
Eric Brandon,United Kingdom,"[1952, 1954]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Don Branson,United States,"[1959, 1960]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1960,0.0,1.0,0.0,0.0,0.0,1.5,-0.4756767370934792,0,Non-Champion,0.0,0.0,1.5,0.0,0.0,0.0,43
Tom Bridger,United Kingdom,[1958],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Tony Brise,United Kingdom,[1975],0.0,-0.37055555967785475,10.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1980,0.0,1.0,0.0,0.0,0.0,0.1,-0.7614119674029185,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,42
Chris Bristow,United Kingdom,"[1959, 1960]",0.0,-0.4821852076881664,4.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Peter Broeker,Canada,[1963],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,6
Tony Brooks,United Kingdom,"[1956, 1957, 1958, 1959, 1960, 1961]",0.0,0.16898773903865152,38.0,3.0,0.7324556474001849,0.43281107098773663,3.0,0.07204452493748244,0,,1960,0.0769230769230769,0.9743589743589745,0.1538461538461538,0.2564102564102564,0.0769230769230769,1.9230769230769231,0.6672641841442782,0,Non-Champion,1.0,1.67,12.5,0.158,0.263,2.0,42
Alan Brown,United Kingdom,"[1952, 1953, 1954]",0.0,-0.3891605010129067,8.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1950,0.0,0.8888888888888888,0.0,0.0,0.0,0.2222222222222222,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.67,0.0,0.0,0.0,42
Walt Brown,United States,"[1950, 1951]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Warwick Brown,Australia,[1976],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,1
Adolf Brudes,West Germany,[1952],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,46
Martin Brundle,United Kingdom,"[1984, 1985, 1986, 1987, 1988, 1989, 1991, 1992, 1993, 1994, 1995, 1996]",0.0,2.513210347255196,158.0,0.0,-0.19230290088106675,0.36348462521963265,0.0,0.15857075061915088,0,,1990,0.0,0.9575757575757576,0.0,0.0545454545454545,0.0,0.593939393939394,2.381675566000914,0,Non-Champion,0.0,0.75,8.17,0.0,0.057,0.0,42
Gianmaria Bruni,Italy,[2004],0.0,-0.22171602899743925,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Jimmy Bryan,United States,"[1952, 1953, 1954, 1955, 1956, 1957, 1958, 1959, 1960]",0.0,-0.37055555967785475,9.0,0.0,-0.0381764761675248,-0.05247404938899112,0.0,-0.14239003436056544,0,,1960,0.0,0.9,0.1,0.3,0.0,1.8,1.5244698750725962,0,Non-Champion,0.11,0.33,2.0,0.111,0.333,0.0,43
Clemar Bucci,Argentina,"[1954, 1955]",0.0,-0.4635802663531145,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,0
Ronnie Bucknum,United States,"[1964, 1965, 1966]",0.0,-0.35195061834280283,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2025821913565087,0,,1960,0.0,1.0,0.0,0.0,0.0,0.1818181818181818,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.67,0.0,0.0,0.0,43
Ivor Bueb,United Kingdom,"[1957, 1958, 1959]",0.0,-0.44497532501806253,5.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Sébastien Buemi,Switzerland,"[2009, 2010, 2011]",0.0,0.4666668003994826,55.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.10100792642585445,0,,2010,0.0,1.0,0.0,0.0,0.0,0.5272727272727272,-0.18994150678403982,0,Non-Champion,0.0,0.0,9.67,0.0,0.0,0.0,40
Luiz Bueno,Brazil,[1973],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Ian Burgess,United Kingdom,"[1958, 1959, 1960, 1961, 1962, 1963]",0.0,-0.18450614632733536,16.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.8,0.0,0.0,0.0,0.0,0.6672641841442782,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Luciano Burti,Brazil,"[2000, 2001]",0.0,-0.27753085300259506,14.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2000,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,5
Roberto Bussinello,Italy,"[1961, 1965]",0.0,-0.5007901490232184,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Jenson Button,United Kingdom,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",1.0,5.192321899502676,306.0,8.0,2.119593469822062,3.205868901711895,8.0,4.435975907143368,0,[2009],2010,0.0258899676375404,0.9902912621359224,0.0485436893203883,0.1618122977346278,0.0258899676375404,3.996763754045308,4.09608694785755,1,Champion,0.83,2.78,68.61,0.049,0.163,1.88,42
Tommy Byrne,Ireland,[1982],0.0,-0.4635802663531145,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1980,0.0,0.4,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,20
Giulio Cabianca,Italy,"[1958, 1959, 1960]",0.0,-0.4821852076881664,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.19882018154426223,0,,1960,0.0,0.75,0.0,0.0,0.0,0.75,-0.18994150678403982,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,21
Phil Cade,United States,[1959],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,43
Alex Caffi,Italy,"[1986, 1987, 1988, 1989, 1990, 1991]",0.0,0.8387656271005214,56.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.1875341521075229,0,,1990,0.0,0.7466666666666667,0.0,0.0,0.0,0.08,0.6672641841442782,0,Non-Champion,0.0,0.0,1.0,0.0,0.0,0.0,21
John Campbell-Jones,United Kingdom,"[1962, 1963]",0.0,-0.5193950903582703,2.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Adrián Campos,Spain,"[1987, 1988]",0.0,-0.16590120499228342,17.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,38
John Cannon,Canada,[1971],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,6
Eitel Cantoni,Uruguay,[1952],0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,44
Bill Cantrell,United States,[1950],0.0,-0.5193950903582703,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,0.5,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Ivan Capelli,Italy,"[1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993]",0.0,1.266679277806716,93.0,0.0,-0.19230290088106675,-0.05247404938899112,0.0,-0.09348390680136154,0,,1990,0.0,0.9489795918367347,0.0,0.0306122448979591,0.0,0.3163265306122449,1.5244698750725962,0,Non-Champion,0.0,0.33,3.44,0.0,0.032,0.0,21
Piero Carini,Italy,"[1952, 1953]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1950,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,21
Duane Carter,United States,"[1950, 1951, 1952, 1953, 1954, 1955, 1959, 1960]",0.0,-0.40776544234795864,8.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.18565314720139967,0,,1950,0.0,1.0,0.0,0.125,0.0,0.8125,1.2387346447631569,0,Non-Champion,0.0,0.12,0.81,0.0,0.125,0.0,43
Eugenio Castellotti,Italy,"[1955, 1956, 1957]",0.0,-0.29613579433764703,14.0,1.0,-0.19230290088106675,-0.05247404938899112,0.0,-0.13674701964219577,0,,1960,0.0714285714285714,1.0,0.0,0.2142857142857142,0.0,1.3928571428571428,-0.18994150678403982,0,Non-Champion,0.0,1.0,6.5,0.0,0.214,0.0,21
Johnny Cecotto,Venezuela,"[1983, 1984]",0.0,-0.12869132232217953,18.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1980,0.0,0.782608695652174,0.0,0.0,0.0,0.0434782608695652,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,45
Andrea de Cesaris,Italy,"[1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994]",0.0,3.4248524726727414,208.0,1.0,-0.19230290088106675,0.08617884214721681,1.0,0.01185236794153917,0,,1990,0.0046728971962616,0.97196261682243,0.0,0.0233644859813084,0.0046728971962616,0.2757009345794392,3.2388812569292322,0,Non-Champion,0.0,0.33,3.93,0.0,0.024,0.0,21
François Cevert,France,"[1970, 1971, 1972, 1973]",0.0,0.31782726971906705,46.0,0.0,-0.0381764761675248,0.6407904082920485,2.0,0.12471266230893278,0,,1970,0.0,0.9787234042553192,0.0212765957446808,0.2765957446808511,0.0425531914893617,1.893617021276596,0.09579372352539954,0,Non-Champion,0.25,3.25,22.25,0.022,0.283,0.0,15
Eugène Chaboud,France,"[1950, 1951]",0.0,-0.5007901490232184,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.20634420116875515,0,,1950,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.5,0.0,0.0,0.0,15
Jay Chamberlain,United States,[1962],0.0,-0.5007901490232184,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Karun Chandhok,India,"[2010, 2011]",0.0,-0.35195061834280283,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,18
Alain de Changy,Belgium,[1959],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,3
Colin Chapman,United Kingdom,[1956],0.0,-0.5380000316933222,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,42
Dave Charlton,South Africa,"[1965, 1967, 1968, 1970, 1971, 1972, 1973, 1974, 1975]",0.0,-0.29613579433764703,11.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1970,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,1.5244698750725962,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,37
Pedro Chaves,Portugal,[1991],0.0,-0.31474073567269895,0.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,,,0.0,32
Bill Cheesbourg,United States,"[1957, 1958, 1959]",0.0,-0.4821852076881664,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,0.75,0.0,0.0,0.0,0.0,-0.18994150678403982,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,43
Eddie Cheever,United States,"[1978, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989]",0.0,2.103901637884053,132.0,0.0,-0.19230290088106675,0.36348462521963265,0.0,0.05323447587625016,0,,1980,0.0,0.9230769230769232,0.0,0.0629370629370629,0.0,0.4895104895104895,2.0959403356914748,0,Non-Champion,0.0,0.82,6.36,0.0,0.068,0.0,43
Andrea Chiesa,Switzerland,[1992],0.0,-0.37055555967785475,3.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1990,0.0,0.3,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,40
Max Chilton,United Kingdom,"[2013, 2014]",0.0,0.09456797369844376,35.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,2010,0.0,1.0,0.0,0.0,0.0,0.0,-0.4756767370934792,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,42
Ettore Chimeri,Venezuela,[1960],0.0,-0.5380000316933222,1.0,0.0,-0.19230290088106675,-0.26045338669330304,0.0,-0.2101062109810016,0,,1960,0.0,1.0,0.0,0.0,0.0,0.0,-0.7614119674029185,0,Non-Champion,0.0,0.0,0.0,0.0,0.0,0.0,45
Louis Chiron,Monaco,"[1950, 1951, 1953, 1955, 1956, 1958]",0.0,-0.2031110876623873,15.0,0.0,-0.19230290088106675,-0.19112694092519905,0.0,-0.19505817173201578,0,,1950,0.0,0.7894736842105263,0.0,0.0526315789473684,0.0,0.2105263157894736,0.6672641841442782,0,Non-Champion,0.0,0.17,0.67,0.0,0.067,0.0,26
